isbn,main author
9780525421771,Peg Kehret
9780679721857,Amos Oz
9780670011858,Elisa Carbone
9781416584407,Barrett Tillman
9781413721157,Jody Offen 
9780380733064,Cynthia C. DeFelice
9780977639540,Matthew Dickman
9780743406079,Judith Reeves-Stevens
9780385530255,Sara Gruen 
9780307277428,Dag Hammarskjöld
9781852423018,Juan Carlos Onetti
9780345505385,Diana Gabaldon 
9780352341976,Portia Da Costa 
9780593064214,Frederick Forsyth
9780307397874,Kazuo Ishiguro
9781559708135,Simon Reeve
9781556527050,Peter Benjaminson
9780060094911,Chris Crutcher
9780425153970,Dean Koontz 
9780449223451,James A. Michener
9780380760190,Rebecca Paisley
9780425091036,Priscilla Presley
9780061349232,Heather Davis 
9780805077926,Thurston Clarke 
9781551098401,Trudy Mitic
9780061012358,Jackie Collins
9781569803158,J.M.R. Higgs 
9780689869259,Jodi Lynn Anderson 
9781458205100,J.C. Eggleton
9781844168187,Dan Abnett 
9780385606059,Jacqueline Wilson
9780394740577,Elie Wiesel
9781612131,C.L. Parker 
9781620153611,Allie Burke 
9781907410185,Melissa de la Cruz 
9780385526265,Candice Millard
9780691017921,C.G. Jung
9780954899530,Tove Jansson
B008QYUOAI,Nicole Edwards 
9781421529004,Konami Sonoda
9780804833424,Osamu Dazai
9780156612067,C.G. Jung
9780152045562,Carolyn Meyer 
9781933372303,Jean-Claude Izzo
9780590520799,Jude Watson 
9781906931766,Christina Courtenay 
9780446695350,Dorothy Garlock
9781416509578,Bella Andre 
9780394743196,C.W. Ceram
9780525420828,Michael Reisman
9781403144225,L. Ron Hubbard
9781885928153,Franz Bardon
9780195098358,Paul E. Johnson
9780345306500,Robert Stone
9780345916433,Anne McCaffrey
9781602022027,Cat Johnson 
9780425246030,Nora Roberts 
9780226542409,Andrew Motion
9780345531568,H.P. Mallory 
9780586208212,Dale Brown 
9780060977030,Beth Gutcheon 
9780899578712,Bryan Davis 
9780743250979,Stephen R. Covey
9781852305956,Soho
9780062118783,Gretchen McNeil 
9781569245217,Claudia Craig Marek
9781596436596,Prudence Shen 
9780385496599,Scott Hahn
9780310318774,Mike Ashcraft
9780064400220,Ursula Nordstrom
9780380791972,Sheri S. Tepper
9780307010377,Dina Anastasio 
9781616951962,Heather Terrell 
9781300585831,Marisa Oldham 
9781482030488,Aaron B. Powell
9780131457577,Philip Kotler
9781444704211,F.G. Cottam 
9780670058167,Jawaharlal Nehru
9781616381851,Jillian Kent 
9781514296028,Brae Wyckoff 
9780553483345,Francine Pascal 
9780765348210,Charles Stross 
9780553101508,Alvin Toffler
9780865476387,Hugh Brody
9781594160332,Russell S. Bonds
9780062237385,Lauren Oliver 
9780140299526,Paul Gallico
9780441013623,Robert Lynn Asprin
9780304361885,Hans Hellmut Kirst
9780064405805,Roger Lea MacBride
9781883398620,Harlan Ellison
9780061742668,Gordon Korman
9780099544067,James Patterson 
9780816631292,Helen Hoover
9780992056018,Danielle-Claude Ngontang Mba 
9780140247602,Fergal Keane
9780736956758,Valorie Burton 
9780140172454,Rebecca Goldstein
9780192837714,Edgar Allan Poe
9780786855650,Kashmira Sheth 
9780385423601,Willy Lindwer
9780758287892,Mary Carter 
9780316213905,Hiroshi Takashige
9780307359322,Emma Forrest
9781442358256,Richard Paul Evans
9780615398693,Domenico Italo Composto-Hart 
9780758285522,Brigid Kemmerer 
9781442443532,Carol Lynch Williams
9781858810706,Francesca Simon
B00CKQUZ4I,K.A. Robinson 
B00D5GVW3U,H.J. Bellus 
9780671115005,Will Durant
9780385518185,Karen Connelly 
9780072972634,Bruce M. Knauft
9780061080616,Catherine Anderson 
9780974607887,Gustave Flaubert
9781595588302,Tom Diaz
9780262531559,Cornelius Castoriadis
9781429913027,Mercedes Lackey
9781416525523,Jane Feather
9780230120679,Fawzia Koofi 
9781401235482,Neil Gaiman 
9781892950789,Jack Ketchum
9781311752260,Kristy McCaffrey 
9780857980151,Nansi Kunze 
9780765344724,S.E. Hinton 
9780385659116,Pierre Berton
9781573228398,Tim Sandlin
9780140468083,Jean Anthelme Brillat-Savarin
9780618616794,Joseph Helgerson 
9781599900414,Stephen Cole
9781400322312,Mandy Hale 
B00H0P5F0I,Zara Cox 
9781451567489,David Dalglish 
9780763639624,Megan McDonald
9781594200908,Deborah Blum
9781627985758,Garrett Leigh 
9780983002260,Benjamin Epstein
9788188569045,Devdutt Pattanaik 
9780553576078,Sandra Brown 
0702727041280,Daisuke Moriyama
9780345369468,Betty Layman Receveur
9780425189245,C.J. Box
9780312595449,Osho
9781493741465,John O'Brien 
9780373776481,P.C. Cast 
9780595276738,Mark Kendrick 
9781476735856,Crystal McVea 
9781629160115,Elizabeth Finn 
B007M4V9CK,Lietha Wards
9780061244964,Leonard Benardo
9780385338172,Lavanya Sankaran
9780062240156,Sara Shepard 
9780451231819,Juliet Blackwell 
9780534950972,Michael Sipser
9780312303785,Jennifer Crusie 
9781935217268,Joyce DiPastena 
9781470059293,Barbara S. Stewart 
9781408815526,Anne Cassidy
9780062117328,Erin Bowman 
9781593760540,Wendell Berry
9780765337245,W. Michael Gear
9780340665114,Demos Shakarian
9781101625972,Erin McCahan 
9780375414381,James M. Cain
9780441015948,Charles Stross 
9781416566724,Cindy Gerard
9780451466914,J.D. Tyler 
9780575089631,M.D. Lachlan 
9780670036721,Anna Gavalda
9780743298247,Marian Fontana
9780374106751,Joe Jackson
9780393081572,Mary Roach 
9780553384345,Whitney Gaskell 
B00DDU6YMC,Margaret Foxe 
9780786888511,David Halberstam
9780321580092,Scott Kelby
9780385735384,Sue Limb
9780062127662,Karina Cooper 
9781770460478,Anders Nilsen
9781937007812,Sandy Williams 
9780399252532,Steve Cole
9781101622018,Cara McKenna 
9780141303482,Lloyd Alexander
B00AVNUBIC,Chanda Hahn 
B00CJ05CU2,Rick Riordan 
9780425231982,Yasmine Galenorn 
9781615815951,Andrew Grey 
9780945167396,Harlan Coben 
9780985656225,Lisa Voisin 
9781442406902,Laura Lascarso 
9780670011575,Kathryn Lasky
B00EXTHDEA,E.M. Leya 
9780373621699,Alex Archer 
9780399256448,Kristin Levine 
9780394805757,Jean de Brunhoff
9781606412398,James Dashner 
9780595465101,Richard Atwood 
9780571105069,Nikos Kazantzakis
9780786940738,R.A. Salvatore
9780880014755,Robert Bly
9781442429260,Jenny Lundquist 
9780764209802,Beverly Lewis
9781494979126,C.J. Fella 
9780684873213,Hunter S. Thompson
9780380811069,Lisa Kleypas 
9780681409699,Frank Miller
9781848565289,Joe Schreiber
9780751525311,Cynthia Harrod-Eagles
9781857239713,Maggie Furey
B00QJPDP7K,Sam Crescent 
9780061040689,Catherine Anderson 
9780803739093,Huntley Fitzpatrick 
9781446109816,Mercedes Keyes 
9780736919487,Lori Wick
9780312333089,K'wan 
9780553573527,Bernard Werber
9780545552707,Natalie Lloyd
9780375855634,Carol Hughes 
B000W4RFNO,Linda Howard
9780739457122,Brian Freeman 
9780805089684,Heather Tomlinson 
9780312532901,Rachel Vail 
9781494478940,Charles Dickens
9780062194978,Kimberley Griffiths Little 
9781442450370,Karsten Knight 
B00JHOR29C,Cara Dee 
9780312205621,Kate Ellis 
9781416984504,Rick Yancey
B00KAE2F68,Aaron M. Patterson 
9780316200769,Karen Healey 
9780425282007,Mary Behre 
9781456310547,Terri Giuliano Long
9780615190440,C.E. Thornton 
9780486404240,Stephen Crane
9780862992163,Émile Zola
2940016537177,Kelly Oram 
9780553263572,Ernest J. Gaines
B00DKHKR94,Roxie Rivera 
9781442457324,Corey Ann Haydu 
9781409129394,Valerie Mendes
9781841125794,Sahar Hashemi
9780316324687,Emma Donoghue 
9780913175033,Cherríe L. Moraga 
9780525426813,Maya Van Wagenen
9780316250955,Ikumi Katagiri 
9780964392663,Richard Botelho 
9780765318237,Greg Bear
9780763635244,Chris Rettstatt 
9780446576079,Hope Ramsay 
9781942266150,Debbi Mack 
B00MRAZFVA,Ker Dukey 
9780802119018,Robert Olen Butler 
9780099595151,Hugh Howey 
9781576570470,M.D. Spenser 
9780545035286,Eliot Schrefer 
9781852424800,Daniil Kharms
9781414378442,Susan May Warren 
B004QZ9OWA,Ben Monopoli 
9780684818795,Marjorie Kinnan Rawlings
9781616144586,Jennifer Cockrall-King
9781400095889,Ruth Rendell
9780814200131,Lao She
9780143035367,Helen Fielding 
9781843910268,Francesco Petrarca
9780992930448,Siobhan Davis 
9781847151100,Liz Elwes
9781471404627,Emerald Fennell
9780393311198,Nicholas Meyer 
9780385372749,Cecilia Galante
9780425192139,Cleo Coyle 
9780393240023,Laurence Gonzales 
B00O4OBPK2,J.L. Weil 
9780061921063,Sarah Prineas 
9781551525921,Luz Calvo
9780891902300,Norah Lofts
9788184004205,Sudeep Nagarkar 
9780545627740,R.L. Stine 
9780141018010,Ali Smith
9780701177980,Jane Gardam
9780062378798,Ryan Gattis 
9780857664723,Danielle L. Jensen 
9780761536437,Steven L. Kent 
9780310742357,Carey Corp 
9780304332168,British Film Institute
9780062334879,Julie Anne Long 
9780156949521,Italo Calvino
9780060912222,Milan Kundera
9780785166948,Daniel Way 
9780345461414,Jeff Shaara
9780060674694,Raymond M. Smullyan
9780399175817,Jake Halpern
9781940262659,Jeremy Scott 
9781570430374,Paul Twitchell
9781933372129,Gioconda Belli
B01EDDUA7W,A.H. Holt
9781540890573,Sigmund Freud
9780812974386,David Kushner
9780439011204,Alan MacDonald
9781565048263,Justin Achilli 
9780307402530,Sadie Jones
9780425185506,Jodi Picoult 
9780142400449,Jon Scieszka
B01NAQRCLI,Christopher G. Nuttall 
9780812929645,Donald J. Trump
9780142302279,Roald Dahl
9780517309766,Agatha Christie
9780385601313,Bill Bryson
9780143036869,Terrance Hayes
9780140290110,Jorge Luis Borges
B00U88YML2,Charlie N. Holmberg 
9780061456756,Suzanne Enoch
9780425270691,Ilona Andrews 
9780141188164,H.E. Bates
9781301532476,Kristen Middleton 
9781601622938,Treasure Hernandez
9780812993257,David Brooks
9780802130167,Henry Miller
9780439995443,Dav Pilkey
B019MML7H6,Henry H. Neff 
9781419723735,Riley Redgate 
9780586208045,Elizabeth Elgin
9780891075615,Francis A. Schaeffer
9780375708824,Lucy Jago
9781565126268,Robert Morgan
9780753541531,Ian Sample
9781760293512,Garth Nix 
9781870041140,Selma Lagerlöf
9780310758389,Stephanie Morrill 
9780691122946,Harry G. Frankfurt
9781682308790,Monica Murphy 
9780781432689,Arleta Richardson
9781846164965,Daisy Meadows
9780441011735,Alastair Reynolds
9781442453449,Philippa Gregory 
9780345477576,Karen Traviss 
9780399173349,Mark Greaney 
9780803292796,Matthew Phipps Shiel
9789382616146,Omar Shahid Hamid
9781101903483,Eimear McBride
B00IC7DCU8,Felicity Brandon 
9781451629064,Jillian Stone 
9780545945219,Sharon Cameron 
B074G2821G,Logan Chance 
9781538711415,Jenna Bush Hager 
9780306812835,J.E. Gordon
9781612184388,Rosa Montero
B0071FAKUC,Sonya Dickerson 
9780375756771,Plutarch
B01KT182Y0,Sarah Prager 
9780747589099,Paul Dowswell
9781587172441,Robin Jarvis
9780531332887,Phillis Gershator
9780071401944,Kerry Patterson
9781942874003,L.H. Cosway 
9781426449925,P.G. Wodehouse
9780393059526,A.R. Ammons
9780345389008,Jack McKinney
9781844740567,Christopher Ash
9781501165818,Christina Lauren 
9780671020743,Harold Schechter
9780064432535,Maurice Sendak
B005W0ARFQ,Philip Kerr
9780199254569,Jonathan I. Israel
9781250029423,Alexander Gordon Smith 
9780763653347,Pat Schmatz 
9780062409201,Paulette Jiles 
9780553521467,Kara Thomas
9781449461065,Philippa Rice 
9781442310451,Tommy Kovac 
9780345253590,Philip K. Dick
B00MLR0VHW,Lauren DeStefano 
9780812968194,Stephen Fry
9780199536740,Daniel Defoe
9780099448884,W.G. Sebald
9780439305297,Vivian Vande Velde
0824297633082,Aleister Crowley
9781582405001,Robert Kirkman
9781542042550,Camille Pagán 
9781582401652,Erik Larsen
9781683319443,Kate Mascarenhas
9781405917445,Kate Riordan 
9781785769306,Louise Pentland
9788184950311,Leo Tolstoy
9780743449076,Jonathan Ames
9781525831515,Kelly Rimmer 
9780062698834,Erin Hunter
9780316077071,Celine Kiernan 
B078TNHQXS,Micol Ostow 
B076117MBZ,James Wilde
9781948226486,Chelsea Bieker 
9781593765781,Fiona Alison Duncan 
9781534424654,Nicki Pau Preto 
9781473217904,Brandon Sanderson 
9780062324436,Jennifer Brown
9780986223501,S.D. Smith 
B01MUDIX1Y,Scott Reintgen 
B081MXH4MQ,L.J. Shen 
9781933320632,Victoria Danann 
9780451237903,Linwood Barclay 
B079NGCX1T,Jason Anspach 
B00N6PCYN2,C.J. Omololu 
9780062560100,J.A. White 
9780312288228,Jon Savage
9781250219657,Megan Goldin 
9780385739061,Lian Tanner 
9781932841725,Kiese Laymon 
9781481479790,Misty Copeland
9780676973129,Gabor Maté
B07SZMG2Y4,Stylo Fantome 
9780985018146,John Corwin 
9781338268461,Jennifer Donnelly 
9781481492065,Hena Khan 
9780520027626,William H. Brewer
9780399587665,Jasmine Guillory 
B07CKY3MZ7,Jasmine Warga 
9781444916607,Kate O'Hearn
9780571219766,Yann Martel
9780689863608,Cynthia Voigt 
9780872864757,Howard Zinn
9780375411250,Dashiell Hammett
9780451088789,Ayn Rand
9780743272544,Philippa Gregory 
9780517883846,Douglas Adams
9780060875411,Neal Boortz
9780590134620,Mary Pope Osborne
9780060578428,James Moloney
9781400081707,Mark Bittner
9780060799229,Elizabeth Young
9780345274953,Brian Daley
9780553380361,Stanley Turecki
9780821409800,Conrad Richter
9780595321834,Zilpha Keatley Snyder
9780449242599,John Updike
9780140272116,Mary McGarry Morris
9780142406427,Sarra Manning
9780440167532,Danielle Steel
9780061687273,Tom Robbins
9780312424251,Stuart Dybek
9780679722809,Marguerite Duras
9780974658797,Annie Bryant
9781585360697,Margot Theis Raven
9781593076733,Bryan Talbot
9780811212984,William Carlos Williams
9781585673667,John Cowper Powys
9780310715344,Bill Myers 
9781600061158,Jenny B. Jones 
9781561453917,Carla Morris
9780753814383,Joe R. Lansdale
9780752847276,Allan Pease
9781416542483,Miasha 
9781591024507,Gail A. Eisnitz
9780451192998,Peter Tremayne
9780375704819,Dorothy Dunnett
9781595542588,Denise Hunter 
9781591168096,Riichiro Inagaki
9780671025342,Ann Rule
9780812574968,Piers Anthony
9781565048492,Nancy A. Collins 
9781555973858,Joe Coomer
9780393310160,Patrick O'Brian
9780590441124,Arthur J. Roth
9780802138590,Trezza Azzopardi
9781583227770,Derrick Jensen
9780830822263,Dallas Willard
9780440235392,Harlan Coben 
9780979621178,Bryce Anderson 
9780345491145,Todd McCaffrey 
9781416567844,Nicholson Baker 
9780060525101,Will Ferguson
9781565048744,Fritz Leiber
9780440226406,Belva Plain
9780805210316,B.K.S. Iyengar
9780935526431,Alexander Kent
9780684853871,Larry McMurtry
9780670018253,Jan Karon
9781416520375,Alexis Morgan 
9781595541918,Rachel Hauck 
9780575076594,Dan Simmons
9780061031427,Lisa Scottoline 
9781852421397,Herta Müller
9780152058661,William Nicholson
9780804732185,Giorgio Agamben
9780156006200,Carlos Fuentes
9781568582498,Leonard Wibberley
9780812967661,Sabrina Ward Harrison
9780807220214,Barbara Park
9780385526005,Steven K. Scott
9780517193396,Deepak Chopra 
9780061341113,Robert V. Remini
9781439149645,Nancy Gideon 
9780061001529,Phyllis A. Whitney
9781576737354,Melody Carlson
9781844675289,Michael Mann
9780373618064,Lisa Childs 
9784790251941,Ellen Levine
9780821779958,Hannah Howell 
9780849935831,Lawrence O. Richards
9781605045443,Deidre Knight 
9781403144201,L. Ron Hubbard
9780553807769,Ari Marmell 
9781405203968,Enid Blyton
9780618773626,Donald Hall
9780345417022,Mike Resnick
9781608870080,Andrew Williamson 
9781409101086,Steve Mosby
9780375727610,Mark Salzman
9780553481457,Bonnie Bryant
9780007359455,JLS
9781934166635,Chris Owen 
9781600061332,Sharon Hinck 
9780552771849,Ben Elton
9780446343558,Whitley Strieber 
9780060936389,Laurence Bergreen
9781840460568,Richard Appignanesi
9780345336965,Larry Niven
9780722161203,Graham Masterton
9780743407861,Louisa Luna 
9780670019007,Elizabeth Brundage
9780441015009,Sarah Monette 
9780803267411,Loren Eiseley
9780811205467,Gary Snyder
9780310585909,Henry Cloud 
9781420103755,G.A. Aiken
9780520201668,Frank O'Hara
9780380757473,Johanna Lindsey
9780312382186,Linda Francis Lee 
9780802139276,Cathy Coote
9780373785193,Dee Henderson 
9780231096713,Byrne R.S. Fone 
9781419925771,Joey W. Hill 
9780785107866,Brian Michael Bendis 
9780451233776,Elle Jasper 
9780689873331,Francine Pascal 
9780393051636,Maria Tatar 
9781583222720,Harriet Scott Chessman 
9781933110431,Jane Fletcher
9781585745586,Charles Johnson
9780385733267,Caroline B. Cooney
9780312536978,K'wan 
9780307588111,Sandra Beasley 
9780140316759,Rumer Godden
9781556525896,Pamela Des Barres
9780006388548,Tom Baker
9780698117877,Jill Murphy
9780316871129,Chris Mackey
9780226493640,John R. Lott Jr.
9781937593186,S. Evan Townsend 
9780385671545,Brian Francis 
9780345481351,Charlie Huston
9781932587807,Josh McDowell
9780316201025,Kami Garcia 
9781897317280,Paul Butler 
9780752849614,Maureen Lee
9781607144243,Michael Stanton-Hicks
9781421506111,Tite Kubo
9780816672837,Ellen Willis
9780764209116,Mary Connealy 
9780340956779,Patricia Elliott
9781595548245,Beth Wiseman 
9780806534855,Dirk Hayhurst
9780811217163,Roberto Bolaño
9780448089188,Franklin W. Dixon
9780375705755,A.S. Byatt
9780316033220,Justin Somper
9780300093018,James Boswell
9780307387448,Eileen Chang
9780310247029,Gilbert Morris
9780449208090,Ruth Montgomery
9780689872730,Paul Ruditis
B005P81J48,Neil D. Ostroff 
9780345522436,Ema Tōyama
9780451235725,Veronica Wolff 
9780307000699,Fran Manushkin
9781401359966,Gabrielle Zevin 
2940011273704,Meredith Allard 
9780304358120,P.R. Reid
9780802797919,Danette Haworth 
9781568525976,Gordon Thomas
9780517072295,Woody Allen
9780440415916,Lynda Durrant 
9780316914369,Iain Banks
9780439932141,P.B. Kerr
9780230711259,C.J. Sansom
9784757519794,Jun Mochizuki
9780060540241,Sharon Creech
9780553201772,John Barth
9781451697186,Katie MacAlister 
9780312426835,Yōko Ogawa
9780751550511,Marina Anderson
9781594482960,David Goldblatt
9780761341789,Editorial Department
9780373776580,Kristan Higgins 
9780330345033,Winston Graham
9789718711064,Teodoro A. Agoncillo
9780615960142,Robin Brande 
9780307592231,Dick Van Dyke
9780805079364,Thurston Clarke 
9780590360876,Nora Martin
9781561453924,Kashmira Sheth 
9780061375842,Gillian Shields
9780871137821,Helen Dunmore
9781939276001,Olivia Cunning 
9780330305723,Jackie Collins
9781565125698,Hillary Jordan 
9780521291644,Pierre Bourdieu
9781416906070,Jodi Lynn Anderson 
9780821773383,Karen White 
9780743492911,Keith R.A. DeCandido 
B0095JX7F2,Jasinda Wilder 
9780979805608,Dennis Batchelder 
9780312981594,Agatha Christie
9780888994165,Deborah Ellis
9781400077540,Thomas Bernhard
9780590438285,Ann M. Martin
9780671541347,Elie Wiesel
9780393324020,Isaac Babel
9780755373901,Karen Rose 
9781620154038,Allie Burke 
9780471463399,Bruce C.N. Greenwald
B007EH3CP2,Lacey Weatherford 
B00A5WU35U,Nicole Edwards 
9781421527604,Konami Sonoda
9781935548089,Osamu Dazai
9780140075571,Grace Paley
9781479361885,Nicole Sager 
9781585673278,Joseph Roth
9781933372174,Jean-Claude Izzo
9780590519564,Jude Watson 
9781906931681,Kate Johnson 
9780731809301,Mimi Lavenda Latt
9780747247821,Richard Laymon
9780805077742,Thomas Frank
9780802135810,Tom Stoppard
9780521783033,Carl Sagan
9780745940328,Stephen R. Lawhead
9780300040517,Nguyễn Du
9780312253998,Walker Percy
9780425142820,Emily Brightwell
9780375724817,Gore Vidal
9781421506050,Kentaro Yabuki
9780548711422,Samuel Taylor Coleridge
9781409962588,D.H. Lawrence
9780887408427,Kristina Harris
9780304344352,Jonathon Green
9780743276832,Mike Mullane
9780061985799,Jennifer Castle 
9780340570999,Nigel Tranter
9781478385691,Aaron B. Powell
9781569701317,Kaoru Tada
9780062120212,Pip Ballantine
9781475225075,Helen Drayton 
9781480030305,Mark Tufo 
9781599151816,Ernest Thompson Seton
9780805077766,Susan Jacoby
9780553483321,Francine Pascal 
9781402222702,Ciji Ware 
9780062267771,Lauren Oliver 
9780312571252,Susan Wilson 
9781846550645,Susanna Tamaro
9781566635059,Theodore Dalrymple
