isbn,main author
9780312241223,Lorrie Moore
9780553577259,Lynn Flewelling 
9780099453833,Richard Powers
9781423146162,Megan Crewe 
9780802122148,Rabih Alameddine
9780307959942,Peter Heller
9780553383089,George R.R. Martin
9780156002721,Luis Sepúlveda
9780525522898,Matt Haig 
9781416546023,Don DeLillo
9780843960433,Jennifer Ashley 
9780099429166,Alice Hoffman 
9780061161704,Terry Pratchett
9781606843291,Lex Thomas 
9780393079982,Nicole Krauss
9780307700667,Lawrence Wright 
9780375713125,Jonathan Coe 
9780704370852,Thomas Bernhard
9780525953722,Mark Owen
9781423118718,Chris Bradford 
9780385350815,Jenny Offill
9780842387453,Karen Kingsbury 
9780140255089,Peter Matthiessen
9780385612661,Siobhan Dowd
9780375848117,Margo Lanagan 
9781599906447,Jessica Day George 
9780763620912,Carolyn Mackler 
9780571198771,Margaret Edson
9780670012893,Joan Bauer
9780393318487,Steven Pinker 
9780765307316,Robert Holdstock
9780571280599,Katherine Rundell
9781419711442,Jonathan Auxier 
9780141326122,Kevin Brooks
9781501188770,Ruth Ware 
9780679721819,Gloria Naylor
9780380771417,Roger Zelazny
9781840232042,Neil Gaiman 
9781585363254,Roland Smith
9780778316145,Tiffany Reisz 
9780385530804,Michio Kaku
9780062498564,Angie Thomas 
9780439925938,Emma Clayton 
9780874869224,Misty Bernall
9780142437612,Saul Bellow
9780805080704,Virginia Euwer Wolff
9780060882860,Gabriel García Márquez
9780374520960,J.G. Ballard
9780312421991,Zoë Heller
9780064472579,Alex Flinn 
9780316246651,Ann Leckie 
9780307594167,Toni Morrison
9780689827006,Gary Paulsen
9780374187613,Marilynne Robinson
9781524797188,Catherine Steadman
9780062370259,Wendy Holden 
9780064403702,Johanna Reiss 
9780143012641,Mordecai Richler
9780399250484,Nick Hornby
9781416994060,Jeri Smith-Ready 
9780452280397,Toni Morrison
9780061375873,Sarah Prineas 
9780307595959,Nick Harkaway 
9780373211180,Katie McGarry 
9781408857397,Samantha Shannon 
9780786814176,William Nicholson
9781559704168,Ismail Kadare
9780393317732,Eduardo Galeano
9781439102251,Carrie Fisher
9780670020416,T. Coraghessan Boyle 
9781250124715,Anthony Ray Hinton
9780380780495,William Boyd
9781405054645,Frank Cottrell Boyce
9780312382858,Jonathan Maberry 
9780061257094,Adriana Trigiani 
9780307265722,Charles C. Mann
9780440800460,Beverly Cleary
9781771680042,pleasefindthis 
9780425283370,Zen Cho 
9780224102186,Irvine Welsh
9780446675369,Rudolfo Anaya
9780812550238,Catherine Asaro 
9780439683289,Kevin Brooks
9780064473781,David Klass
9780765345004,Robert J. Sawyer 
9780758226020,Cynthia Eden 
9780618723935,Barry Lyga 
9781594201561,Jiang Rong
9780575074019,Robert Rankin
9780486437507,Robert W. Chambers
9781419711893,Jeff Kinney 
9780345529374,Bryan Lee O'Malley
9780316044738,Carlos Ruiz Zafón
9780698400016,Hans Christian Andersen
9780140280494,Edwidge Danticat
9781594200977,Gautam Malkani
9780785129219,Eric Shanower 
9780399247811,Nancy Springer 
9781607066927,Brian K. Vaughan 
9781908844965,Danielle L. Jensen 
9780373212057,Jennifer L. Armentrout 
9780060975005,Richard Powers
9780553279719,David Brin 
9780553385762,Catherynne M. Valente 
9780764226311,Karen Hancock
9780140097313,Paul Auster
9780345375216,J.R.R. Tolkien
9780375834868,Carl Hiaasen 
9780803730014,Nancy Werlin 
9780060012236,Brent Hartinger 
9780345459817,Greg Bear
9781905802494,Tan Twan Eng
9780061370496,Alice Kuipers 
9780062429971,Terry Pratchett
9780062338082,Maureen Johnson 
9780393609882,Madeleine Thien
9780312986766,Julia Spencer-Fleming 
9781556614361,Lynn Austin 
9781400040018,Thomas Mann
9780689117350,H.F. Saint
9780062095657,Brom
9780385346993,Neil Patrick Harris
9780241207000,Ali Smith
9780300117431,Eugene O'Neill
9780316016384,Joshua Ferris 
9780006481799,Kenneth Oppel 
9780307377326,David Mazzucchelli
9780758203496,Bart Yates
9780312547738,Robert Kirkman
9781633758148,Meg Kassel 
9780786836369,Silvana De Mari
9781449474195,Sarah Andersen 
9780140310764,Claire Huchet Bishop
9780143034827,Donna Leon
9780590133371,Ludwig Bemelmans
9780451458261,Guy Gavriel Kay 
9780785121442,Peter David
9780440863687,Jacqueline Wilson
9780987484512,G.J. Walker-Smith
9780786868919,Liz Murray
9781442457027,William Joyce 
9780525953494,Harlan Coben 
9781632156747,Brian K. Vaughan 
9780375838941,Henry H. Neff 
9780345413970,Arthur C. Clarke
9780140441376,Unknown
9780312605384,Lisa Kleypas 
9780684852225,Annie Proulx
9780316123082,Lemony Snicket 
9780345362469,Robert A. Heinlein
9780310247494,Karen Kingsbury 
9780156032346,Thomas H. Cook
9780743468411,Lois McMaster Bujold 
9780312655457,Louise Penny 
9780764207099,Julie Klassen 
9780345511287,James Luceno
9780375404030,Caroline Alexander
9781400043385,Ryszard Kapuściński
9780312420048,Sylvia Brownrigg
9780743243315,Monica Ali
9780425176306,J.D. Robb 
9780571240760,Paul Auster
9780593065709,Lee Child 
9780545010313,Emily Rodda 
9780061470851,Ron Rash 
9781590171967,Tatyana Tolstaya
9780374504847,Bernard Malamud
9781406308587,Tim Lott
9780192751034,Beverly Cleary
9780575113299,Miles Cameron 
9781590517512,Kamel Daoud
9780061491894,Julia Quinn 
9781414310558,Dee Henderson 
9780439613835,Cynthia Rylant
9780765375865,John Scalzi 
9781843433026,Carmen Laforet
9780156028974,Jonathan Lethem
9780375833656,Juliet Marillier 
9781596871069,Greg Bear
9781101965337,Michael J. Sullivan 
9780395181560,Virginia Lee Burton
9780671799380,Linda Howard
9780312241353,Randy Shilts
9780007149520,Richard Holmes
9781599900704,Shannon Hale 
9780224097000,Helen Macdonald
9780525429203,Kimberly Brubaker Bradley 
9781471162145,Cassandra Clare 
9781932664492,Bryan Lee O'Malley 
9780140189445,Saul Bellow
9780312359324,John Hart 
9780375835223,Wendelin Van Draanen 
9780316133197,Young Kim 
9781400067589,Lynne Olson 
9780060594664,Tom Franklin 
9780802136459,Patrick Marber
9780425203545,Dick Francis
9780842329279,Tim LaHaye
9780689823954,Livia Bitton-Jackson
9780671662349,Miep Gies
9780451413079,Karen Chance 
9780316002585,Wendy Mass 
9781416905851,Laurie Halse Anderson 
9780811874557,Avery Monsen 
9780553589474,Nora Roberts 
9780451475497,M.J. Arlidge
9780385341066,Lloyd Jones
9780618329960,Amitav Ghosh
9780758231703,Shelly Laurenston
9780060513658,Teresa Medeiros 
9780061130359,Vikram Chandra
9780064401326,John Reynolds Gardiner
9781609074609,Julianne Donaldson 
9780345539472,Karin Slaughter 
9780060535957,Timothy Ferris 
9780375704635,Jackie Kay 
9780756403591,Tad Williams 
9780393343441,Michael Lewis
9780312377045,Louise Penny 
9780805082708,Elise Broach
9780763636647,Tanya Landman
9780061120169,Elizabeth McCracken
9781401242343,Scott Snyder 
9781400066117,Maya Angelou
9780802138576,Alexandra Lapierre
9780340752470,Rosamunde Pilcher
9780345389244,Mark Childress 
9780743456395,John Connolly 
9781887424356,Harlan Ellison
9780375753831,Amanda Foreman
9781862076051,Joseph Roth
9780385265560,Alex Kotlowitz
9780553281743,William Gibson
9780747574651,Tobias Wolff
9781416949671,Susan Cooper 
9780718153205,Karen Maitland 
9780758226068,Cynthia Eden 
9780763634889,Mal Peet
9781563898686,Jeph Loeb
9780756406837,Seanan McGuire 
9780425206331,Pamela Clare 
9780679726692,Wallace Stevens
9781416552611,Robert R. McCammon
9780061784798,James Rollins 
9781402284588,Mari Mancusi 
9780385683425,Anne Tyler 
9780764213502,Roseanna M. White 
9780679729945,Alan Bullock
9781595141149,Sam Enthoven
9781405089791,F.E. Higgins
9781594488870,Nick Hornby
9780940322158,Richard Hughes
9780439943468,Philip Reeve 
9780345470997,Nancy Pickard
9780425266793,Christina Henry 
9781250192455,James Comey
9781844280599,Mo Willems
9780441363957,Harlan Ellison
9781405221498,Julia Golding 
9780756406264,Seanan McGuire 
9780399243042,Nancy Springer 
9780140092509,James Gleick 
9780310257677,Terri Blackstock 
9781400066216,Tracy Kidder
9780743262132,David McCullough
9780151013777,Carsten Jensen
9780375709104,Charles Baxter
9780393329407,Nick Flynn
9780718154837,Stephen Fry
9780140376418,Nancy Farmer 
9780312594442,P.C. Cast 
9781423160939,Rick Riordan 
9780062473011,Lily Collins
9780517288993,James Ellroy
9780435122119,Robert C. O'Brien
9780679766575,Edwidge Danticat
9780842332286,Tim LaHaye
9780785123118,Neil Gaiman 
9780374116347,Tim Winton
9780192751072,Beverly Cleary
9780062070401,Peter Lerangis
9780062300546,J.D. Vance
9780451210630,Jeffery Hudson 
9780399151064,J.D. Robb 
9780441805914,Robert Lynn Asprin 
9780449911594,Anne Tyler 
9781563898587,Alan Moore 
9780765309969,Juliet Marillier 
9781476710792,James Lee Burke
9780060976996,Ron Hansen
9780140320978,William Pène du Bois
9780152059859,Catherine Jinks
9780375424472,Neil Shubin 
9781595828118,Gene Luen Yang 
9780375836886,Jennifer L. Holm 
9781451693560,Alice Hoffman 
9780393020182,Bryan Sykes
9780385498807,Myla Goldberg 
9780842332293,Tim LaHaye
9781455508594,Kristen Callihan 
9780062455864,Kasie West 
9780553448122,Andy Weir 
9781606841440,Myra McEntire 
9780764207570,Karen Witemeyer 
9780765313409,Daniel Abraham
9780156189217,Eudora Welty
9780812966923,David Mitchell
9780393353662,Frans de Waal
9780141180939,Donald Barthelme
9780515121841,Nora Roberts 
9780515130973,Lee Child 
9781408303122,R.J. Anderson 
9781442430358,Sarah Ockler 
9781935089445,Chelsea Fine 
9780743412711,Kathrine Kressmann Taylor
9780316230810,NoViolet Bulawayo
9781580051347,Tsitsi Dangarembga
9781594771538,Martin Lings
9780380728046,Beverly Cleary
9780684857558,Larry McMurtry
9780765312228,Robert A. Heinlein
9780316014533,Sara Zarr
9780688166328,David J. Garrow
9780060734565,Susan Elizabeth Phillips 
9780440228233,Gerald Morris
9781934964101,Bryan Lee O'Malley 
9780446676502,Martin Luther King Jr.
9780312533717,Caris Roane 
9780451463555,Juliet Marillier 
9781416503590,Kresley Cole 
9781423133162,Jennifer Donnelly 
9780060540746,Jerry Spinelli
9780786229079,Tim LaHaye
9780679783480,Salman Rushdie
9781842121160,Robert K. Massie
9780064440349,Arnold Lobel
9780385536776,Hanya Yanagihara 
9780684804484,Doris Kearns Goodwin
9780446607278,Michael Connelly 
9780374302108,Gabrielle Zevin 
9781416909422,Jenny Han 
9780515136265,Nora Roberts 
9780142408803,Judy Blume 
9780385340601,Harlan Coben 
9780764207075,Julie Klassen 
9780060959685,Gary Zukav
9780312992330,Susan Donovan 
9780451474476,Anne Bishop
9780099285434,Jeanette Winterson
9780571225361,Kazuo Ishiguro
9780142501122,Julia Donaldson
9780544348257,Michael Buckley
9781451683400,Sam Harris
9780393307009,Stephen Jay Gould
9781885167774,Gary Keller 
9780374302733,Barbara O'Connor 
9780689864353,Cynthia Voigt 
9780140256406,Angela Carter
9780307395986,John Elder Robison 
9780380817931,Dan Simmons
9780679748274,Philip Roth
9781559707022,Amin Maalouf 
9780764200724,Deeanne Gist 
9780446571616,Jill Shalvis 
9780425240175,Maya Banks 
9781250109309,Sylvia Day 
9780425270677,Ilona Andrews 
9780451477859,Alwyn Hamilton 
9780316341714,Laini Taylor 
9780446696166,Octavia E. Butler
9780764207556,Karen Witemeyer 
9781250066459,Jenn Bennett 
9781590527511,Karen Kingsbury 
9780575119499,Nalini Singh 
9780553278026,Elizabeth George 
9780312365707,C.J. Box
9781476753614,Marina Keegan
9780671015206,Thomas J. Stanley
9780061707803,Christopher Ryan 
9780812511758,Andre Norton
9780061086861,Adam Zamoyski
9780451466808,Jim Butcher 
9780590554114,Tamora Pierce 
9780439858038,John Marsden
9780446556248,Sebastian Junger 
9780151014248,Ursula K. Le Guin
9780312380984,Lisa Mantchev
9780395870822,David Wiesner
9780805093070,Bill O'Reilly 
9781416915256,Linda Buckley-Archer 
9780345383990,Lee Smith
9780449003886,Susan Carroll 
9780316049009,Joanna Philbin
9780802798398,Alyxandra Harvey 
9780679456728,Robert K. Massie
9780142003312,William Trevor
9780099465836,Georgette Heyer
9780439858045,John Marsden
9780425237793,Nalini Singh 
9780061730320,William Kamkwamba 
9780671661540,William Steig
9780140152746,Don DeLillo
9780807574591,Peg Kehret
9780451475336,J.R. Ward 
9781585678839,R. Scott Bakker
9780345533623,Kevin Hearne 
9780062090362,Debra Driza 
9780226469355,Margaret Laurence
9781406935738,Booth Tarkington
9780553382952,M. John Harrison
9780375870774,Jeanne Birdsall
9780743259828,James St. James
9780441016303,Patricia A. McKillip
9780062124265,Barbara Kingsolver
9780345497628,Tess Gerritsen 
9780375714672,Marjane Satrapi
9780060885595,Ben Fountain
9780060596989,Mary Karr
9780671737801,Julie Garwood 
9780446611633,Michael Connelly 
9780689840340,Susan Cooper 
9780061430220,ToBarlow 
9780671016975,William Kent Krueger 
9780394746234,ShelFoote
9780515136289,Nora Roberts 
9780440419440,Linda Sue Park
9780553806960,Jaida Jones 
9781409123781,Michelle Paver
9780316125871,Barry Lyga 
9781406313154,Timothée de Fombelle
9780802714626,Dava Sobel
9781400096428,Brent Runyon
9780307272096,A.S. Byatt
9780451237019,Chloe Neill 
9780307277718,Philip Roth
9781423109211,Daniel Waters 
9780679742586,Sandra Cisneros
9780749934088,J.D. Robb 
9781462003921,Julie Hockley 
9780060531232,Julia Quinn 
9780743571357,Lisa Lutz 
9781576834343,Eugene H. Peterson
9781595542885,Ted Dekker 
9780006482703,Sheri S. Tepper
9780440228899,George Selden
9781524714727,Karen M. McManus 
9780140178135,Paul Auster
9780143036999,Mo Hayder
9780679720768,Frederick Exley
9780007203949,Simone de Beauvoir
9780452269095,Alan Sillitoe
9780425188224,Peter Straub 
9780375703409,Suketu Mehta
9780061134104,Neal Shusterman 
9780316780377,Anita Shreve
9780439598514,Chris Wooding
9781558744639,Jack Canfield
9780679772675,Jonathan Harr 
9780060562533,Lisa Kleypas 
9780375761324,Victor Hugo
9780385342315,Alan Bradley 
9780451475169,J.R. Ward 
9780451168382,Russell Baker
9780142408780,Judy Blume 
9780143036432,C.J. Sansom
9780553807165,Linwood Barclay 
9780316358323,Hergé
9780385344036,Alan Bradley 
9781449410247,Matthew Inman
9781455557103,Heather Cocks 
9780743428187,Indu Sundaresan 
9781250191786,Martha Wells 
9780670021253,Andrew Ross Sorkin
9781590170922,J.G. Farrell
9780062511232,Leroy Aarons
9780439272001,Karen Hesse
9781556526442,Anya Seton
9780575093614,Jacqueline Carey 
9780192836366,Johann Wolfgang von Goethe
9780743258098,Marianne Wiggins
9780385730693,Patricia Reilly Giff
9781590513521,Mitchell James Kaplan 
9781741668377,David Malouf
9780615440293,Martin Lastrapes 
9781936558308,Jennifer Gooch Hummer 
9780743492829,Aron Ralston
9781423145516,Robert Venditti 
9781590171332,J.A. Baker
9780996874700,Michele Breza 
9780702253836,Cathy McLennan 
9781250178138,Tillie Walden
9780152047726,Diane Duane 
9781569473788,Delores Phillips
9781593761967,Jonathan Evison 
9780786851492,Eoin Colfer
9781590170588,Rose Macaulay
9780312595685,Chevy Stevens 
9780312349257,Jeffrey Moore
9780307730695,Eric Blehm
9780374523503,Derek Walcott
9780571175499,Mario Vargas Llosa
9780849913457,Max Lucado 
9780316037891,Trudi Canavan
9780062190420,C. Robert Cargill 
9780061791055,Maryrose Wood 
9780345526663,Peter F. Hamilton 
9780525541905,Kiley Reid
9780439680134,Susan Campbell Bartoletti
9781597801607,John Joseph Adams 
9780061960307,Neil Gaiman 
9780553494952,Gary D. Schmidt
9780671870980,Julie Garwood 
9781561641161,Patrick D. Smith 
9780140443486,Confucius
9780752816999,Robert Crais
9780743455800,John le Carré
9780060880446,Frances Hardinge
9780547645704,Alethea Kontis 
9780061977961,Neal Stephenson 
9780385523233,Sara Gruen 
9780545207195,Philip Reeve 
9781978098756,Kate Stewart 
9780307463746,Jason Fried
9780061030185,Clive Barker 
9780152026325,Audrey Wood 
9780689855535,Sonya Sones 
9780763632076,Kelly Bingham
9780385738224,Anthony McGowan
9780684841250,Joseph Heller
9781595542298,Robert Liparulo 
9780007162215,Simon Singh
9781595144355,Jessica Anthony
9780312876494,Charles de Lint 
9780307592972,David Grossman
9780316032223,Josh Bazell
9784061860261,Haruki Murakami
9780763654078,Jo Knowles 
9780307977939,Liesl Shurtliff 
9780812995824,Brené Brown 
9781451693591,Alice Hoffman 
9780425276235,William Gibson
9781419725722,Frances Hardinge
9780374380762,Jessica Brody 
9780670011964,Nnedi Okorafor 
9781481478809,Jenn Bennett 
9781632157096,Marjorie M. Liu 
9781472217554,Lyndsay Faye 
9780316478526,Malcolm Gladwell
9780380728466,Tim Powers
9780316166706,Patrick Carman 
9780345469557,Sarah Mason
9781600061233,Tosca Lee 
9781556438219,Serena Anderlini-D'Onofrio
9780385314695,Robert Hellenga
9781416940289,Carol Ryrie Brink
9780670038671,Ron Currie Jr. 
9780385240871,John Barth
9780446617109,Nicci French
9780671507039,Larry Watson 
9780802779175,Izzeldin Abuelaish
9780385752145,Andy Mulligan
9780945953050,Suzy McKee Charnas 
9781400066469,Arthur Phillips 
9780061555183,Erin Hunter
9780345464781,Charlie Huston
9781841499901,James S.A. Corey 
9780743266109,Robert Harris 
9780385344401,Karen Marie Moning 
9780385618953,John Boyne
9781844168088,Graham McNeill
9781594489532,Lian Hearn
9781921564390,Em Bailey 
9780064407311,Walter Dean Myers
9780060959258,Dick Lehr
9780316069021,Lori Lansens 
9780440227694,Robert Cormier
9780385517942,Enrique de Hériz
9781421518671,Taiyo Matsumoto
9780316254779,Jennifer E. Smith 
9789997519320,Mika Waltari
9780670013869,Carol Antoinette Peacock 
9781596434875,Steve Sheinkin
9780997895810,Elena Favilli 
9780525541332,Olga Tokarczuk
9781250312846,Mariko Tamaki
9780525552963,Adib Khorram 
9780759254411,Dan Simmons
9788172232573,Kiran Nagarkar
9780141186580,Albert Camus
9780140280180,Sebastian Barry
9780142412039,Jonathan Friesen 
9780805062885,Rick Atkinson
9780142403709,Gennifer Choldenko 
9780380709588,Beverly Cleary
9780316036221,James Patterson 
9781439182802,Anthony Doerr 
9781426948015,Ashley Sanders 
9780446198035,Jacqueline Carey 
9780805072068,Eric Knight
9780375855955,Matthew Cody 
9781585676835,Brian W. Aldiss
9780312382520,Julie Halpern 
9780701181758,Sadie Jones
9780156007085,John Lewis
9781852426026,Kenzaburō Ōe
9780385352093,Peter Heller
9781559701945,Shashi Tharoor
9781596921481,Joey Goebel
9780743250412,Colm Tóibín
9781250021915,Courtney Summers 
9780241143407,Ali Smith
9780143039648,R.K. Narayan
9781439172568,Miranda July 
9780316016407,Leonard Susskind
9780356502427,Ann Leckie 
9780316384933,Jennifer Latham 
9780345531483,Peter V. Brett 
9780571323760,Max Porter
9781501139154,Walter Isaacson 
9780385538039,Chuck Palahniuk 
9780241364901,Bernardine Evaristo
9781594634635,Helen Oyeyemi 
9781101937648,Cath Crowley 
9780374240905,Maylis de Kerangal
9780151012374,Ivan Doig
9781416903383,Margaret Peterson Haddix
9780590897983,Karen Hesse
9780743223775,Micaela Gilchrist
9780007154616,Carol Shields
9781416939788,Amanda Marrone 
9780380715732,Lawrence Block 
9780670061013,Laurie Halse Anderson 
9781416912675,Kate Morgenroth
9780394534121,Mário de Andrade
9780143145448,Sarah Blake 
9780743483797,Mark Gatiss
9780811849098,Annie Barrows
9780142428696,John Grisham 
9781608320912,Kaira Rouda 
9781400063826,Sarah Dunant
9780312367657,Katherine Applegate
